transaction_id,customer_id,timestamp,product_id,product_name,category,quantity,price
T00000912,C000588,2024-03-07 23:45:03,P025,Toothbrush,Personal Care,2,32.04
T00000912,C000588,2024-03-07 23:45:03,P028,Tissue Paper,Household,3,42.37
T00000912,C000588,2024-03-07 23:45:03,P024,Toothpaste,Personal Care,4,63.97
T00000912,C000588,2024-03-07 23:45:03,P013,Yogurt,Dairy,4,34.72
T00000912,C000588,2024-03-07 23:45:03,P012,Eggs,Dairy,4,64.27
T00000913,C000796,2024-05-17 09:03:39,P022,Shampoo,Personal Care,2,132.89
T00000913,C000796,2024-05-17 09:03:39,P011,Cheese,Dairy,2,91.23
T00000913,C000796,2024-05-17 09:03:39,P023,Soap,Personal Care,3,37.8
T00000913,C000796,2024-05-17 09:03:39,P013,Yogurt,Dairy,4,34.12
T00000913,C000796,2024-05-17 09:03:39,P012,Eggs,Dairy,3,61.28
T00000914,C000290,2024-12-23 17:02:17,P017,Soft Drink,Beverages,2,38.7
T00000914,C000290,2024-12-23 17:02:17,P021,Cookies,Snacks,2,46.44
T00000914,C000290,2024-12-23 17:02:17,P015,Tea,Beverages,4,102.97
T00000914,C000290,2024-12-23 17:02:17,P011,Cheese,Dairy,4,81.43
T00000914,C000290,2024-12-23 17:02:17,P018,Chips,Snacks,2,24.43
T00000914,C000290,2024-12-23 17:02:17,P005,Pasta Sauce,Grocery,2,66.83
T00000914,C000290,2024-12-23 17:02:17,P004,Pasta,Grocery,2,56.55
T00000915,C001178,2024-08-04 01:35:52,P008,Sugar,Grocery,2,47.36
T00000915,C001178,2024-08-04 01:35:52,P005,Pasta Sauce,Grocery,4,67.43
T00000915,C001178,2024-08-04 01:35:52,P009,Milk,Dairy,1,28.99
T00000915,C001178,2024-08-04 01:35:52,P014,Coffee,Beverages,1,165.09
T00000916,C000018,2024-06-16 08:59:28,P011,Cheese,Dairy,1,86.64
T00000917,C000731,2024-07-17 04:47:30,P005,Pasta Sauce,Grocery,3,74.77
T00000917,C000731,2024-07-17 04:47:30,P024,Toothpaste,Personal Care,3,66.6
T00000918,C000647,2024-10-13 04:32:56,P029,Garbage Bags,Household,3,57.64
T00000918,C000647,2024-10-13 04:32:56,P027,Detergent,Household,2,140.42
T00000918,C000647,2024-10-13 04:32:56,P011,Cheese,Dairy,2,83.94
T00000918,C000647,2024-10-13 04:32:56,P016,Juice,Beverages,1,60.39
T00000918,C000647,2024-10-13 04:32:56,P015,Tea,Beverages,4,102.48
T00000919,C001132,2024-04-02 21:15:37,P001,Bread,Grocery,2,43.04
T00000919,C001132,2024-04-02 21:15:37,P009,Milk,Dairy,4,27.32
T00000919,C001132,2024-04-02 21:15:37,P008,Sugar,Grocery,2,47.4
T00000919,C001132,2024-04-02 21:15:37,P023,Soap,Personal Care,3,38.02
T00000919,C001132,2024-04-02 21:15:37,P028,Tissue Paper,Household,2,44.53
T00000919,C001132,2024-04-02 21:15:37,P016,Juice,Beverages,1,65.64
T00000919,C001132,2024-04-02 21:15:37,P005,Pasta Sauce,Grocery,3,75.4
T00000919,C001132,2024-04-02 21:15:37,P004,Pasta,Grocery,1,59.25
T00000920,C000142,2024-08-20 06:56:13,P005,Pasta Sauce,Grocery,3,72.48
T00000920,C000142,2024-08-20 06:56:13,P020,Namkeen,Snacks,2,32.28
T00000921,C000404,2024-11-14 12:46:39,P026,Dish Soap,Household,4,49.68
T00000921,C000404,2024-11-14 12:46:39,P011,Cheese,Dairy,4,98.85
T00000921,C000404,2024-11-14 12:46:39,P023,Soap,Personal Care,3,37.46
T00000921,C000404,2024-11-14 12:46:39,P010,Butter,Dairy,2,55.15
T00000921,C000404,2024-11-14 12:46:39,P003,Cooking Oil,Grocery,1,119.75
T00000921,C000404,2024-11-14 12:46:39,P012,Eggs,Dairy,2,59.18
T00000922,C000490,2024-07-27 22:20:21,P002,Rice,Grocery,1,62.82
T00000922,C000490,2024-07-27 22:20:21,P009,Milk,Dairy,1,26.9
T00000922,C000490,2024-07-27 22:20:21,P008,Sugar,Grocery,2,48.64
T00000922,C000490,2024-07-27 22:20:21,P011,Cheese,Dairy,4,87.99
T00000922,C000490,2024-07-27 22:20:21,P010,Butter,Dairy,3,57.17
T00000922,C000490,2024-07-27 22:20:21,P003,Cooking Oil,Grocery,3,116.8
T00000922,C000490,2024-07-27 22:20:21,P015,Tea,Beverages,4,107.96
T00000922,C000490,2024-07-27 22:20:21,P014,Coffee,Beverages,3,166.76
T00000923,C000710,2024-06-11 23:41:26,P029,Garbage Bags,Household,3,64.34
T00000923,C000710,2024-06-11 23:41:26,P009,Milk,Dairy,1,25.33
T00000923,C000710,2024-06-11 23:41:26,P006,Cereal,Grocery,2,159.19
T00000923,C000710,2024-06-11 23:41:26,P007,Biscuits,Grocery,1,28.46
T00000923,C000710,2024-06-11 23:41:26,P010,Butter,Dairy,2,53.61
T00000923,C000710,2024-06-11 23:41:26,P016,Juice,Beverages,2,60.86
T00000923,C000710,2024-06-11 23:41:26,P018,Chips,Snacks,2,26.39
T00000924,C000155,2024-02-22 23:20:27,P024,Toothpaste,Personal Care,3,69.81
T00000924,C000155,2024-02-22 23:20:27,P025,Toothbrush,Personal Care,1,27.94
T00000925,C000944,2024-03-31 15:00:58,P022,Shampoo,Personal Care,1,131.2
T00000925,C000944,2024-03-31 15:00:58,P026,Dish Soap,Household,1,49.54
T00000925,C000944,2024-03-31 15:00:58,P020,Namkeen,Snacks,2,32.97
T00000925,C000944,2024-03-31 15:00:58,P011,Cheese,Dairy,1,87.96
T00000925,C000944,2024-03-31 15:00:58,P023,Soap,Personal Care,2,34.83
T00000925,C000944,2024-03-31 15:00:58,P028,Tissue Paper,Household,2,46.87
T00000925,C000944,2024-03-31 15:00:58,P005,Pasta Sauce,Grocery,4,71.48
T00000925,C000944,2024-03-31 15:00:58,P004,Pasta,Grocery,2,54.66
T00000926,C001213,2024-12-11 07:10:27,P015,Tea,Beverages,1,100.75
T00000926,C001213,2024-12-11 07:10:27,P008,Sugar,Grocery,2,42.87
T00000927,C001111,2024-07-16 13:26:13,P007,Biscuits,Grocery,2,27.97
T00000927,C001111,2024-07-16 13:26:13,P025,Toothbrush,Personal Care,3,30.61
T00000927,C001111,2024-07-16 13:26:13,P023,Soap,Personal Care,3,33.03
T00000927,C001111,2024-07-16 13:26:13,P003,Cooking Oil,Grocery,3,127.79
T00000927,C001111,2024-07-16 13:26:13,P005,Pasta Sauce,Grocery,2,70.43
T00000927,C001111,2024-07-16 13:26:13,P004,Pasta,Grocery,3,52.6
T00000928,C000331,2024-04-19 23:45:41,P002,Rice,Grocery,3,64.83
T00000928,C000331,2024-04-19 23:45:41,P003,Cooking Oil,Grocery,1,122.88
T00000929,C000881,2024-06-01 16:54:23,P022,Shampoo,Personal Care,4,126.34
T00000930,C000181,2024-07-29 23:25:50,P025,Toothbrush,Personal Care,1,30.42
T00000930,C000181,2024-07-29 23:25:50,P012,Eggs,Dairy,3,64.36
T00000930,C000181,2024-07-29 23:25:50,P019,Chocolate,Snacks,4,-48.7
T00000931,C000615,2024-07-15 04:54:46,P017,Soft Drink,Beverages,3,39.28
T00000931,C000615,2024-07-15 04:54:46,P011,Cheese,Dairy,4,86.84
T00000931,C000615,2024-07-15 04:54:46,P007,Biscuits,Grocery,4,29.78
T00000931,C000615,2024-07-15 04:54:46,P025,Toothbrush,Personal Care,4,29.71
T00000931,C000615,2024-07-15 04:54:46,P024,Toothpaste,Personal Care,2,68.09
T00000931,C000615,2024-07-15 04:54:46,P018,Chips,Snacks,4,24.6
T00000932,C000051,2024-09-12 10:02:14,P026,Dish Soap,Household,2,53.89
T00000932,C000051,2024-09-12 10:02:14,P011,Cheese,Dairy,1,-88.82
T00000933,C000354,2024-04-03 23:38:07,P017,Soft Drink,Beverages,1,39.13
T00000933,C000354,2024-04-03 23:38:07,P006,Cereal,Grocery,2,143.13
T00000933,C000354,2024-04-03 23:38:07,P019,Chocolate,Snacks,2,45.22
T00000934,C000804,2024-08-24 23:16:56,P027,Detergent,Household,3,122.92
T00000934,C000804,2024-08-24 23:16:56,P010,Butter,Dairy,4,56.18
T00000935,C001023,2024-06-10 13:51:07,P009,Milk,Dairy,1,25.57
T00000935,C001023,2024-06-10 13:51:07,P006,Cereal,Grocery,3,156.18
T00000935,C001023,2024-06-10 13:51:07,P028,Tissue Paper,Household,3,41.77
T00000935,C001023,2024-06-10 13:51:07,P016,Juice,Beverages,4,63.64
T00000935,C001023,2024-06-10 13:51:07,P014,Coffee,Beverages,4,179.66
T00000936,C000631,2024-12-09 07:36:25,P022,Shampoo,Personal Care,2,140.83
T00000936,C000631,2024-12-09 07:36:25,P020,Namkeen,Snacks,3,36.57
T00000936,C000631,2024-12-09 07:36:25,P006,Cereal,Grocery,2,146.09
T00000936,C000631,2024-12-09 07:36:25,P015,Tea,Beverages,4,100.39
T00000936,C000631,2024-12-09 07:36:25,P011,Cheese,Dairy,4,87.66
T00000936,C000631,2024-12-09 07:36:25,P010,Butter,Dairy,2,51.8
T00000936,C000631,2024-12-09 07:36:25,P021,Cookies,Snacks,3,46.69
T00000937,C000641,2024-02-27 15:24:13,P029,Garbage Bags,Household,4,64.69
T00000937,C000641,2024-02-27 15:24:13,P017,Soft Drink,Beverages,3,40.09
T00000937,C000641,2024-02-27 15:24:13,P001,Bread,Grocery,1,39.07
T00000937,C000641,2024-02-27 15:24:13,P026,Dish Soap,Household,2,56.36
T00000937,C000641,2024-02-27 15:24:13,P009,Milk,Dairy,1,28.16
T00000937,C000641,2024-02-27 15:24:13,P006,Cereal,Grocery,4,153.08
T00000937,C000641,2024-02-27 15:24:13,P016,Juice,Beverages,3,54.8
T00000937,C000641,2024-02-27 15:24:13,P018,Chips,Snacks,4,26.39
T00000938,C000566,2024-02-24 04:19:31,P002,Rice,Grocery,1,57.93
T00000938,C000566,2024-02-24 04:19:31,P008,Sugar,Grocery,4,45.56
T00000938,C000566,2024-02-24 04:19:31,P025,Toothbrush,Personal Care,3,32.74
T00000938,C000566,2024-02-24 04:19:31,P016,Juice,Beverages,4,65.82
T00000938,C000566,2024-02-24 04:19:31,P003,Cooking Oil,Grocery,2,127.78
T00000938,C000566,2024-02-24 04:19:31,P005,Pasta Sauce,Grocery,2,76.41
T00000938,C000566,2024-02-24 04:19:31,P012,Eggs,Dairy,1,62.34
T00000939,C000125,2024-06-17 12:07:41,P029,Garbage Bags,Household,4,59.08
T00000939,C000125,2024-06-17 12:07:41,P017,Soft Drink,Beverages,1,38.39
T00000939,C000125,2024-06-17 12:07:41,P026,Dish Soap,Household,2,51.08
T00000939,C000125,2024-06-17 12:07:41,P027,Detergent,Household,1,117.75
T00000939,C000125,2024-06-17 12:07:41,P007,Biscuits,Grocery,4,27.47
T00000939,C000125,2024-06-17 12:07:41,P010,Butter,Dairy,4,58.03
T00000940,C000303,2024-07-04 13:10:11,P021,Cookies,Snacks,1,48.93
T00000940,C000303,2024-07-04 13:10:11,P006,Cereal,Grocery,4,143.28
T00000940,C000303,2024-07-04 13:10:11,P013,Yogurt,Dairy,4,33.49
T00000940,C000303,2024-07-04 13:10:11,P018,Chips,Snacks,2,24.11
T00000941,C000035,2024-09-09 04:04:00,P002,Rice,Grocery,4,58.43
T00000942,C000646,2024-05-27 11:20:28,P001,Bread,Grocery,2,37.21
T00000942,C000646,2024-05-27 11:20:28,P026,Dish Soap,Household,2,59.84
T00000942,C000646,2024-05-27 11:20:28,P008,Sugar,Grocery,2,41.33
T00000942,C000646,2024-05-27 11:20:28,P010,Butter,Dairy,0,60.2
T00000942,C000646,2024-05-27 11:20:28,P018,Chips,Snacks,3,22.91
T00000942,C000646,2024-05-27 11:20:28,P013,Yogurt,Dairy,3,36.76
T00000942,C000646,2024-05-27 11:20:28,P012,Eggs,Dairy,4,63.71
T00000942,C000646,2024-05-27 11:20:28,P014,Coffee,Beverages,1,180.89
T00000943,C000811,2024-11-29 12:09:04,P008,Sugar,Grocery,3,42.55
T00000943,C000811,2024-11-29 12:09:04,P015,Tea,Beverages,1,113.18
T00000943,C000811,2024-11-29 12:09:04,P027,Detergent,Household,1,118.36
T00000943,C000811,2024-11-29 12:09:04,P007,Biscuits,Grocery,2,29.87
T00000943,C000811,2024-11-29 12:09:04,P003,,Grocery,1,113.26
T00000943,C000811,2024-11-29 12:09:04,P018,Chips,Snacks,2,27.25
T00000943,C000811,2024-11-29 12:09:04,P005,Pasta Sauce,Grocery,2,70.01
T00000944,C000662,2024-06-22 01:43:05,P022,Shampoo,Personal Care,4,126.66
T00000944,C000662,2024-06-22 01:43:05,P015,Tea,Beverages,4,111.1
T00000944,C000662,2024-06-22 01:43:05,P025,Toothbrush,Personal Care,1,28.2
T00000944,C000662,2024-06-22 01:43:05,P021,Cookies,Snacks,1,42.38
T00000944,C000662,2024-06-22 01:43:05,P013,Yogurt,Dairy,4,31.55
T00000945,C000166,2024-02-17 04:59:12,P029,Garbage Bags,Household,4,56.55
T00000945,C000166,2024-02-17 04:59:12,P017,Soft Drink,Beverages,1,43.32
T00000945,C000166,2024-02-17 04:59:12,P006,Cereal,Grocery,3,142.97
T00000945,C000166,2024-02-17 04:59:12,P027,Detergent,Household,3,130.28
T00000945,C000166,2024-02-17 04:59:12,P012,Eggs,Dairy,2,69.35
T00000946,C001245,2024-02-13 12:20:43,P029,Garbage Bags,Household,3,58.71
T00000946,C001245,2024-02-13 12:20:43,P011,Cheese,Dairy,3,89.13
T00000946,C001245,2024-02-13 12:20:43,P007,Biscuits,Grocery,4,30.62
T00000947,C001049,2024-12-21 07:02:06,P002,Rice,Grocery,2,56.4
T00000947,C001049,2024-12-21 07:02:06,P006,Cereal,Grocery,3,159.99
T00000947,C001049,2024-12-21 07:02:06,P007,Biscuits,Grocery,2,32.32
T00000947,C001049,2024-12-21 07:02:06,P005,Pasta Sauce,Grocery,3,68.05
T00000947,C001049,2024-12-21 07:02:06,P004,Pasta,Grocery,1,56.63
T00000948,C000471,2024-02-18 22:40:07,P029,Garbage Bags,Household,2,64.32
T00000948,C000471,2024-02-18 22:40:07,P017,Soft Drink,Beverages,2,40.0
T00000948,C000471,2024-02-18 22:40:07,P001,Bread,Grocery,4,41.76
T00000948,C000471,2024-02-18 22:40:07,P009,Milk,Dairy,4,30.71
T00000948,C000471,2024-02-18 22:40:07,P006,Cereal,Grocery,2,162.62
T00000948,C000471,2024-02-18 22:40:07,P027,Detergent,Household,4,131.58
T00000948,C000471,2024-02-18 22:40:07,P007,Biscuits,Grocery,3,31.77
T00000949,C000509,2024-12-11 23:10:35,P020,Namkeen,Snacks,1,37.69
T00000950,C000064,2024-04-11 11:56:30,P001,Bread,Grocery,2,43.77
T00000950,C000064,2024-04-11 11:56:30,P002,Rice,Grocery,3,54.91
T00000950,C000064,2024-04-11 11:56:30,P009,Milk,Dairy,4,28.86
T00000950,C000064,2024-04-11 11:56:30,P006,Cereal,Grocery,3,158.11
T00000950,C000064,2024-04-11 11:56:30,P010,Butter,Dairy,1,52.82
T00000950,C000064,2024-04-11 11:56:30,P028,Tissue Paper,Household,3,44.61
T00000951,C000420,2024-02-04 02:15:53,P021,Cookies,Snacks,1,48.42
T00000952,C000976,2024-04-21 05:12:44,P012,Eggs,Dairy,3,62.01
T00000952,C000976,2024-04-21 05:12:44,P001,Bread,Grocery,4,36.51
T00000952,C000976,2024-04-21 05:12:44,P004,Pasta,Grocery,2,51.87
T00000952,C000976,2024-04-21 05:12:44,P010,Butter,Dairy,4,56.96
T00000953,C000062,2024-08-12 08:45:17,P016,Juice,Beverages,4,63.97
T00000954,C000845,2024-06-05 04:25:55,P001,Bread,Grocery,3,41.68
T00000954,C000845,2024-06-05 04:25:55,P019,Chocolate,Snacks,4,47.03
T00000955,C000548,2024-10-13 17:41:03,P022,Shampoo,Personal Care,2,132.57
T00000955,C000548,2024-10-13 17:41:03,P023,Soap,Personal Care,4,37.17
T00000956,C000091,2024-08-11 00:15:03,P017,Soft Drink,Beverages,1,38.29
T00000956,C000091,2024-08-11 00:15:03,P008,Sugar,Grocery,1,45.88
T00000956,C000091,2024-08-11 00:15:03,P027,Detergent,Household,4,138.34
T00000956,C000091,2024-08-11 00:15:03,P023,Soap,Personal Care,2,34.11
T00000956,C000091,2024-08-11 00:15:03,P028,Tissue Paper,Household,3,47.04
T00000956,C000091,2024-08-11 00:15:03,P018,Chips,Snacks,2,24.1
T00000956,C000091,2024-08-11 00:15:03,P014,Coffee,Beverages,3,176.65
T00000957,C001189,2024-05-26 06:52:02,P008,Sugar,Grocery,4,46.58
T00000957,C001189,2024-05-26 06:52:02,P025,Toothbrush,Personal Care,4,29.16
T00000957,C001189,2024-05-26 06:52:02,P010,Butter,Dairy,4,50.45
T00000957,C001189,2024-05-26 06:52:02,P015,Tea,Beverages,3,118.46
T00000957,C001189,2024-05-26 06:52:02,P012,Eggs,Dairy,3,70.52
T00000958,C000956,2024-08-19 15:21:03,P022,Shampoo,Personal Care,2,142.77
T00000958,C000956,2024-08-19 15:21:03,P017,Soft Drink,Beverages,2,42.81
T00000958,C000956,2024-08-19 15:21:03,P025,Toothbrush,Personal Care,2,32.86
T00000958,C000956,2024-08-19 15:21:03,P023,Soap,Personal Care,2,37.27
T00000958,C000956,2024-08-19 15:21:03,P028,Tissue Paper,Household,4,41.24
T00000958,C000956,2024-08-19 15:21:03,P018,Chips,Snacks,4,26.9
T00000959,C001027,2024-12-20 14:00:45,P001,Bread,Grocery,4,36.94
T00000959,C001027,2024-12-20 14:00:45,P002,Rice,Grocery,3,60.58
T00000959,C001027,2024-12-20 14:00:45,P017,Soft Drink,Beverages,4,40.18
T00000959,C001027,2024-12-20 14:00:45,P010,Butter,Dairy,4,51.91
T00000959,C001027,2024-12-20 14:00:45,P019,Chocolate,Snacks,3,52.5
T00000959,C001027,2024-12-20 14:00:45,P004,Pasta,Grocery,1,51.98
T00000960,C000930,2024-05-30 07:27:48,P027,Detergent,Household,2,135.62
T00000960,C000930,2024-05-30 07:27:48,P023,Soap,Personal Care,1,34.97
T00000961,C000148,2024-02-26 00:10:00,P029,Garbage Bags,Household,1,65.42
T00000961,C000148,2024-02-26 00:10:00,P008,Sugar,Grocery,2,40.71
T00000961,C000148,2024-02-26 00:10:00,P007,Biscuits,Grocery,1,28.77
T00000961,C000148,2024-02-26 00:10:00,P025,Toothbrush,Personal Care,2,28.11
T00000961,C000148,2024-02-26 00:10:00,P010,Butter,Dairy,1,50.24
T00000961,C000148,2024-02-26 00:10:00,P013,Yogurt,Dairy,4,38.16
T00000962,C000865,2024-05-29 04:56:24,P022,Shampoo,Personal Care,2,134.51
T00000962,C000865,2024-05-29 04:56:24,P001,Bread,Grocery,4,41.08
T00000962,C000865,2024-05-29 04:56:24,P013,Yogurt,Dairy,1,36.25
T00000962,C000865,2024-05-29 04:56:24,P010,Butter,Dairy,1,55.0
T00000963,C000720,2024-11-02 15:24:24,P009,Milk,Dairy,4,29.42
T00000964,C000201,2024-03-20 10:25:33,P029,Garbage Bags,Household,4,65.94
T00000964,C000201,2024-03-20 10:25:33,P019,Chocolate,Snacks,4,45.39
T00000964,C000201,2024-03-20 10:25:33,P020,,Snacks,4,36.81
T00000964,C000201,2024-03-20 10:25:33,P023,Soap,Personal Care,1,34.82
T00000965,C001114,2024-12-12 10:29:23,P003,Cooking Oil,Grocery,2,125.38
T00000966,C000193,2024-08-02 17:33:45,P008,Sugar,Grocery,4,40.81
T00000966,C000193,2024-08-02 17:33:45,P013,Yogurt,Dairy,3,35.37
T00000966,C000193,2024-08-02 17:33:45,P011,Cheese,Dairy,4,84.9
T00000966,C000193,2024-08-02 17:33:45,P024,Toothpaste,Personal Care,4,59.73
T00000967,C000263,2024-08-07 13:46:56,P022,Shampoo,Personal Care,4,148.44
T00000967,C000263,2024-08-07 13:46:56,P001,Bread,Grocery,1,38.03
T00000967,C000263,2024-08-07 13:46:56,P017,Soft Drink,Beverages,1,41.59
T00000967,C000263,2024-08-07 13:46:56,P025,Toothbrush,Personal Care,4,28.04
T00000967,C000263,2024-08-07 13:46:56,P010,Butter,Dairy,4,52.73
T00000967,C000263,2024-08-07 13:46:56,P028,Tissue Paper,Household,2,40.86
T00000968,C001232,2024-04-25 17:16:42,P022,Shampoo,Personal Care,2,147.63
T00000968,C001232,2024-04-25 17:16:42,P009,Milk,Dairy,1,26.89
T00000968,C001232,2024-04-25 17:16:42,P011,Cheese,Dairy,2,87.12
T00000968,C001232,2024-04-25 17:16:42,P023,Soap,Personal Care,4,33.1
T00000968,C001232,2024-04-25 17:16:42,P004,Pasta,Grocery,4,58.39
T00000968,C001232,2024-04-25 17:16:42,P014,Coffee,Beverages,1,165.66
T00000969,C000286,2024-12-01 23:12:15,P024,Toothpaste,Personal Care,4,64.95
T00000969,C000286,2024-12-01 23:12:15,P020,Namkeen,Snacks,4,31.64
T00000970,C001076,2024-01-14 03:53:02,P021,Cookies,Snacks,0,41.28
T00000970,C001076,2024-01-14 03:53:02,P008,Sugar,Grocery,2,46.48
T00000970,C001076,2024-01-14 03:53:02,P016,Juice,Beverages,4,61.92
T00000970,C001076,2024-01-14 03:53:02,P004,Pasta,Grocery,3,55.63
T00000970,C001076,2024-01-14 03:53:02,P018,Chips,Snacks,4,22.83
T00000970,C001076,2024-01-14 03:53:02,P015,Tea,Beverages,2,111.81
T00000970,C001076,2024-01-14 03:53:02,P012,Eggs,Dairy,1,65.78
T00000970,C001076,2024-01-14 03:53:02,P014,Coffee,Beverages,2,169.29
T00000971,C000616,2024-04-19 00:21:38,P025,Toothbrush,Personal Care,3,27.36
T00000971,C000616,2024-04-19 00:21:38,P024,Toothpaste,Personal Care,1,59.97
T00000971,C000616,2024-04-19 00:21:38,P023,Soap,Personal Care,3,35.6
T00000972,C000019,2024-06-01 17:11:03,P029,Garbage Bags,Household,2,64.33
T00000972,C000019,2024-06-01 17:11:03,P026,Dish Soap,Household,2,51.58
T00000972,C000019,2024-06-01 17:11:03,P005,Pasta Sauce,Grocery,4,69.7
T00000973,C000439,2024-06-23 04:55:57,P006,Cereal,Grocery,4,151.59
T00000974,C001109,2024-06-22 01:24:08,P005,Pasta Sauce,Grocery,2,75.01
T00000975,C000298,2024-02-23 23:49:05,P016,Juice,Beverages,1,60.79
T00000976,C000506,2024-03-23 08:11:36,P008,Sugar,Grocery,1,48.34
T00000976,C000506,2024-03-23 08:11:36,P027,Detergent,Household,4,117.72
T00000976,C000506,2024-03-23 08:11:36,P025,Toothbrush,Personal Care,3,29.34
T00000976,C000506,2024-03-23 08:11:36,P021,Cookies,Snacks,2,47.24
T00000976,C000506,2024-03-23 08:11:36,P012,Eggs,Dairy,2,64.73
T00000976,C000506,2024-03-23 08:11:36,P014,Coffee,Beverages,4,185.26
T00000977,C000323,2024-02-04 18:19:15,P017,Soft Drink,Beverages,3,39.98
T00000977,C000323,2024-02-04 18:19:15,P020,Namkeen,Snacks,1,34.53
T00000978,C000064,2024-07-27 22:43:53,P018,Chips,Snacks,1,24.35
T00000978,C000064,2024-07-27 22:43:53,P029,Garbage Bags,Household,4,57.37
T00000978,C000064,2024-07-27 22:43:53,P023,Soap,Personal Care,3,33.62
T00000978,C000064,2024-07-27 22:43:53,P003,Cooking Oil,Grocery,3,130.06
T00000979,C000963,2024-05-08 01:36:35,P027,Detergent,Household,2,129.2
T00000979,C000963,2024-05-08 01:36:35,P025,Toothbrush,Personal Care,1,31.15
T00000979,C000963,2024-05-08 01:36:35,P028,Tissue Paper,Household,3,45.29
T00000979,C000963,2024-05-08 01:36:35,P016,Juice,Beverages,1,57.02
T00000979,C000963,2024-05-08 01:36:35,P013,Yogurt,Dairy,3,38.04
T00000980,C000592,2024-07-25 12:09:42,P029,Garbage Bags,Household,3,56.3
T00000980,C000592,2024-07-25 12:09:42,P017,Soft Drink,Beverages,3,40.14
T00000980,C000592,2024-07-25 12:09:42,P008,Sugar,Grocery,4,43.01
T00000980,C000592,2024-07-25 12:09:42,P011,Cheese,Dairy,0,93.05
T00000980,C000592,2024-07-25 12:09:42,P019,Chocolate,Snacks,2,52.68
T00000981,C000286,2024-08-03 05:53:51,P022,Shampoo,Personal Care,3,131.73
T00000981,C000286,2024-08-03 05:53:51,P027,Detergent,Household,4,132.13
T00000981,C000286,2024-08-03 05:53:51,P007,Biscuits,Grocery,2,27.7
T00000981,C000286,2024-08-03 05:53:51,P023,Soap,Personal Care,3,35.97
T00000981,C000286,2024-08-03 05:53:51,P010,Butter,Dairy,2,56.08
T00000981,C000286,2024-08-03 05:53:51,P012,Eggs,Dairy,3,60.88
T00000982,C001018,2024-09-13 05:32:20,P008,Sugar,Grocery,3,48.89
T00000982,C001018,2024-09-13 05:32:20,P016,Juice,Beverages,4,60.45
T00000982,C001018,2024-09-13 05:32:20,P013,Yogurt,Dairy,2,33.28
T00000983,C000148,2024-07-18 16:01:52,P005,Pasta Sauce,Grocery,1,65.64
T00000983,C000148,2024-07-18 16:01:52,P013,Yogurt,Dairy,3,37.99
T00000983,C000148,2024-07-18 16:01:52,P004,Pasta,Grocery,4,59.78
T00000983,C000148,2024-07-18 16:01:52,P027,Detergent,Household,3,130.29
T00000984,C000862,2024-08-24 12:01:43,P002,Rice,Grocery,1,59.72
T00000984,C000862,2024-08-24 12:01:43,P009,Milk,Dairy,4,26.95
T00000985,C000287,2024-08-02 07:26:05,P012,Eggs,Dairy,1,69.51
T00000985,C000287,2024-08-02 07:26:05,P004,Pasta,Grocery,3,50.68
T00000986,C001097,2024-08-26 03:18:48,P011,Cheese,Dairy,1,81.18
T00000986,C001097,2024-08-26 03:18:48,P005,Pasta Sauce,Grocery,3,76.68
T00000986,C001097,2024-08-26 03:18:48,P026,Dish Soap,Household,3,52.63
T00000986,C001097,2024-08-26 03:18:48,P004,Pasta,Grocery,2,52.04
T00000987,C001237,2024-08-13 01:48:02,P001,Bread,Grocery,2,37.37
T00000987,C001237,2024-08-13 01:48:02,P009,Milk,Dairy,4,26.34
T00000987,C001237,2024-08-13 01:48:02,P006,Cereal,Grocery,1,163.63
T00000987,C001237,2024-08-13 01:48:02,P027,Detergent,Household,1,131.85
T00000987,C001237,2024-08-13 01:48:02,P025,Toothbrush,Personal Care,3,31.86
T00000987,C001237,2024-08-13 01:48:02,P018,Chips,Snacks,1,22.98
T00000987,C001237,2024-08-13 01:48:02,P012,Eggs,Dairy,4,61.37
T00000988,C000942,2024-04-25 10:02:09,P029,Garbage Bags,Household,4,59.35
T00000988,C000942,2024-04-25 10:02:09,P009,Milk,Dairy,2,25.76
T00000988,C000942,2024-04-25 10:02:09,P008,Sugar,Grocery,1,44.18
T00000988,C000942,2024-04-25 10:02:09,P006,Cereal,Grocery,4,148.28
T00000988,C000942,2024-04-25 10:02:09,P005,Pasta Sauce,Grocery,4,74.91
T00000988,C000942,2024-04-25 10:02:09,P004,Pasta,Grocery,4,49.75
T00000989,C000557,2024-03-30 21:27:06,P029,Garbage Bags,Household,3,57.86
T00000989,C000557,2024-03-30 21:27:06,P022,Shampoo,Personal Care,4,140.21
T00000990,C000795,2024-10-14 09:54:22,P012,Eggs,Dairy,1,66.31
T00000990,C000795,2024-10-14 09:54:22,P005,Pasta Sauce,Grocery,4,65.36
T00000990,C000795,2024-10-14 09:54:22,P007,Biscuits,Grocery,4,28.24
T00000990,C000795,2024-10-14 09:54:22,P020,Namkeen,Snacks,3,33.97
T00000991,C000562,2024-05-05 02:04:09,P023,Soap,Personal Care,2,34.16
T00000991,C000562,2024-05-05 02:04:09,P010,Butter,Dairy,4,60.07
T00000992,C001154,2024-07-19 10:30:17,P021,Cookies,Snacks,1,44.0
T00000992,C001154,2024-07-19 10:30:17,P015,Tea,Beverages,3,106.91
T00000992,C001154,2024-07-19 10:30:17,P023,Soap,Personal Care,1,34.94
T00000993,C000913,2024-03-12 21:29:03,P009,Milk,Dairy,2,26.43
